1.e14,228.91746725919737
1.0315259291946033e14,235.35286680789238
1.0630518583892066e14,241.56615247266524
1.0945777875838097e14,247.55910872068782
1.126103716778413e14,253.33419751934522
1.1576296459730162e14,258.8944571136536
1.1891555751676195e14,264.2434120096913
1.2206815043622228e14,269.3849931008533
1.252207433556826e14,274.3234669468151
1.2837333627514292e14,279.0633732904372
1.3152592919460325e14,283.60946997261226
1.3467852211406358e14,287.9666844778407
1.378311150335239e14,292.1400714127743
1.4098370795298422e14,296.1347752851634
1.4413630087244456e14,299.95599801192805
1.4728889379190488e14,303.60897064090585
1.504414867113652e14,307.0989288229528
1.5359407963082553e14,310.43109161807087
1.5674667255028584e14,313.61064326242683
1.598992654697462e14,316.6427175618896
1.630518583892065e14,319.53238461303266
1.662044513086668e14,322.2846395842828
1.6935704422812716e14,324.90439331848887
1.725096371475875e14,327.39646454365993
1.756622300670478e14,329.7655735020825
1.7881482298650812e14,332.01633682801383
1.8196741590596844e14,334.1532635232669
1.8512000882542878e14,336.1807518960513
1.8827260174488912e14,338.10308734344665
1.9142519466434944e14,339.9244408709702
1.9457778758380975e14,341.6488682546272
1.9773038050327006e14,343.2803097612335
2.008829734227304e14,344.822590352046
2.0403556634219075e14,346.2794203036781
2.0718815926165106e14,347.65439618705966
2.1034075218111138e14,348.9510021523084
2.134933451005717e14,350.1726114734247
2.1664593802003203e14,351.32248831143806
2.1979853093949238e14,352.40378966023076
2.229511238589527e14,353.41956744272187
2.26103716778413e14,354.3727707292863
2.292563096978733e14,355.2662480535891
2.3240890261733366e14,356.1027498037815
2.35561495536794e14,356.8849306701369
2.387140884562543e14,357.61535213193383
2.4186668137571462e14,358.29648496911494
2.4501927429517497e14,358.9307117858518
2.4817186721463528e14,359.5203295347682
2.5132446013409562e14,360.06755203224765
2.5447705305355594e14,360.57451245644233
2.5762964597301625e14,361.04326582081796
2.607822388924766e14,361.4757914171951
2.639348318119369e14,361.87399522305424
2.6708742473139725e14,362.2397122686899
2.7024001765085756e14,362.5747089607813
2.7339261057031788e14,362.88068535911736
2.7654520348977822e14,363.15927740440964
2.7969779640923853e14,363.4120590949438
2.828503893286989e14,363.64054461088875
2.860029822481592e14,363.84619038501586
2.891555751676195e14,364.0303971192341
2.923081680870799e14,364.1945117463263
2.954607610065401e14,364.33982933699366
2.986133539260005e14,364.4675949519888
3.017659468454608e14,364.57900543977195
3.049185397649211e14,364.67521118003947
3.080711326843815e14,364.7573177738362
3.1122372560384175e14,364.8263876806675
3.143763185233021e14,364.8834418037285
3.1752891144276244e14,364.9294610239347
3.2068150436222275e14,364.96538768382
3.238340972816831e14,364.99212702237253
3.269866902011434e14,365.01054856161676
3.3013928312060375e14,365.0214874465081
3.3329187604006406e14,365.02574573881793
3.364444689595244e14,365.0240936665355
3.3959706187898475e14,365.0172708297314
3.42749654798445e14,365.00598736421557
3.459022477179054e14,364.99092506405617
3.490548406373657e14,364.97273846425304
3.52207433556826e14,364.9520558847328
3.553600264762864e14,364.9294804367225
3.585126193957466e14,364.9055909928134
3.61665212315207e14,364.88094312179004
3.648178052346673e14,364.85606998925243
3.679703981541276e14,364.83148322539563
3.71122991073588e14,364.80767376065245
3.7427558399304825e14,364.7851126306763
3.774281769125086e14,364.7642517513363
3.8058076983196894e14,364.7455246649735
3.8373336275142925e14,364.72934725886273
3.8688595567088956e14,364.71611845666945
3.9003854859034994e14,364.7062208841478
3.9319114150981025e14,364.70002150969077
3.9634373442927056e14,364.69787226079956
3.994963273487309e14,364.70011061730764
4.0264892026819125e14,364.70706018206835
4.0580151318765156e14,364.71903123014744
4.089541061071119e14,364.7363212370213
4.121066990265722e14,364.7592153868282
4.152592919460325e14,364.78798706112667
4.184118848654929e14,364.82289830914993
4.215644777849532e14,364.86420029994116
4.247170707044135e14,364.91213375741745
4.278696636238738e14,364.96692937850173
4.310222565433341e14,365.0288082354796
4.341748494627945e14,365.09798216278824
4.373274423822548e14,365.17465412897207
4.404800353017151e14,365.25901859433606
4.4363262822117544e14,365.35126185491066
4.4678522114063575e14,365.4515623730444
4.499378140600961e14,365.5600910953784
4.5309040697955644e14,365.6770117584702
4.5624299989901675e14,365.80248118270003
4.5939559281847706e14,365.9366495548423
4.625481857379374e14,366.07966069952346
4.6570077865739775e14,366.2316523404832
4.6885337157685806e14,366.3927563515414
4.720059644963184e14,366.5630989978383
4.751585574157787e14,366.74280116786775
4.78311150335239e14,366.9319785963901
4.814637432546994e14,367.1307420787667
4.846163361741597e14,367.33919767697176
4.8776892909362e14,367.5574469176323
4.909215220130803e14,367.7855869823337
4.940741149325406e14,368.0237108905486
